,發生時間,發生地點,死亡受傷人數,車種,經度,緯度
23,108年01月01日 00時40分00秒,宜蘭縣宜蘭市崇聖街口北側 / 宜蘭縣宜蘭市舊城南路,死亡0;受傷2,行人-人;行人-人,121.755081,24.754043
37,108年01月01日 00時55分33秒,宜蘭縣南澳鄉台9丁線 121公里700.0公尺處南側向中外,死亡0;受傷1,自用-小客車;自用-小客車;乘客-人,121.832921,24.505477
41,108年01月01日 01時00分52秒,宜蘭縣宜蘭市中山路5段452號前0.0公尺,死亡0;受傷1,自用-小客車;普通重型-機車;自用-小客車,121.759653,24.779284
76,108年01月01日 02時05分00秒,宜蘭縣宜蘭市中山路1段前0.0公尺東側,死亡0;受傷2,普通重型-機車;腳踏自行車-慢車,121.77041799999999,24.72093
146,108年01月01日 07時00分00秒,宜蘭縣羅東鎮民權路東側 / 宜蘭縣羅東鎮中興路,死亡0;受傷1,普通重型-機車;行人-人,121.767131,24.676196
175,108年01月01日 07時40分42秒,宜蘭縣冬山鄉191縣道路南側 / 宜蘭縣冬山鄉宜東路西側,死亡0;受傷2,普通重型-機車;普通重型-機車,121.804594,24.646451000000003
215,108年01月01日 08時37分00秒,宜蘭縣宜蘭市東園路南側 / 宜蘭縣宜蘭市和睦路西側,死亡0;受傷1,自用-小客車;普通重型-機車,121.759571,24.761039
234,108年01月01日 09時04分05秒,宜蘭縣頭城鎮開蘭路58號,死亡0;受傷1,自用-小客車;普通重型-機車,121.822677,24.856141
267,108年01月01日 10時05分00秒,宜蘭縣冬山鄉冬山路1段口 / 宜蘭縣冬山鄉照安路口,死亡0;受傷1,普通重型-機車,121.79850400000001,24.629562
297,108年01月01日 10時47分42秒,宜蘭縣宜蘭市民族路口 / 宜蘭縣宜蘭市健康路3段口,死亡0;受傷1,自用-小客車;普通重型-機車,121.749596,24.752453
333,108年01月01日 11時30分13秒,宜蘭縣宜蘭市舊城西路口 / 宜蘭縣宜蘭市城隍街口,死亡0;受傷1,普通重型-機車;自用-小客車,121.750028,24.759394
339,108年01月01日 11時35分00秒,宜蘭縣大同鄉英士村台7線前0.0公尺南側,死亡0;受傷1,自用-小客車;乘客-人,121.707578,24.721781
358,108年01月01日 12時05分00秒,宜蘭縣五結鄉五結路3段前0.0公尺,死亡0;受傷1,自用-小客車;普通重型-機車,121.790525,24.683542000000003
394,108年01月01日 12時45分27秒,宜蘭縣冬山鄉長春路272號前0.0公尺附近,死亡0;受傷1,普通重型-機車;自用-小客車;乘客-人,121.733825,24.690620000000003
437,108年01月01日 13時47分00秒,宜蘭縣礁溪鄉國道5號 30公里400.0公尺處北側向交流道,死亡0;受傷2,自用-小客車;自用-小客車;租賃車-小客車;乘客-人;乘客-人,121.78926499999999,24.826342999999998
441,108年01月01日 13時50分21秒,宜蘭縣冬山鄉太和村太和路133巷150弄40號,死亡0;受傷1,自用-小貨車(含客、貨兩用),121.77703799999999,24.631232
481,108年01月01日 14時30分37秒,宜蘭縣三星鄉五分路二段與義洲路一段口,死亡0;受傷2,自用-小客車;營業用-小貨車(含客、貨兩用),121.720055,24.686128
509,108年01月01日 15時15分00秒,宜蘭縣宜蘭市神農路2段117號前0.0公尺南側,死亡0;受傷1,普通重型-機車;自用-小客車;乘客-人,121.75152299999999,24.753856
525,108年01月01日 15時29分00秒,宜蘭縣羅東鎮光武街口 / 宜蘭縣羅東鎮四育路口,死亡0;受傷1,普通重型-機車;自用-小客車,121.75978300000001,24.676927
556,108年01月01日 16時00分44秒,宜蘭縣南澳鄉台9線 135公里200.0公尺處附近,死亡0;受傷1,普通重型-機車;自用-小客車,121.78296499999999,24.447613
594,108年01月01日 17時15分00秒,宜蘭縣五結鄉傳藝路口 / 宜蘭縣五結鄉新群北路口,死亡0;受傷1,自用-小客車;普通重型-機車,121.786166,24.678615
638,108年01月01日 18時00分05秒,宜蘭縣宜蘭市泰山路東側 / 宜蘭縣宜蘭市民權路西側,死亡0;受傷2,自用-小客車;腳踏自行車-慢車;乘客-人,121.748077,24.754722
721,108年01月01日 19時25分59秒,宜蘭縣員山鄉員山路1段東側 / 宜蘭縣員山鄉深洲路口,死亡0;受傷1,普通重型-機車,121.71433799999998,24.727569
821,108年01月01日 22時20分57秒,宜蘭縣三星鄉葫蘆堵橋上(宜61線3.5公里處),死亡0;受傷1,普通重型-機車,121.726525,24.701444
865,108年01月02日 00時52分09秒,宜蘭縣礁溪鄉玉龍路2段572號前0.0公尺附近,死亡0;受傷3,自用-小客車;普通重型-機車;乘客-人;乘客-人,121.78748700000001,24.798697
886,108年01月02日 05時24分13秒,宜蘭縣三星鄉大隱村三星路一段口 / 宜蘭縣三星鄉大隱村大埔中路口,死亡0;受傷1,自用-小客車;普通重型-機車,121.709741,24.669997
893,108年01月02日 05時55分00秒,宜蘭縣宜蘭市泰山路口 / 宜蘭縣宜蘭市女中路3段口,死亡0;受傷1,普通重型-機車;普通重型-機車,121.73243500000001,24.748407
906,108年01月02日 06時35分41秒,宜蘭縣頭城鎮大溪舊橋南端,死亡0;受傷1,普通重型-機車,121.895141,24.941799
949,108年01月02日 07時21分00秒,宜蘭縣五結鄉五結路3段口 / 宜蘭縣五結鄉五結路3段口,死亡0;受傷1,普通重型-機車;普通重型-機車,121.77868799999999,24.682416
1004,108年01月02日 07時50分00秒,宜蘭縣三星鄉上將路二段東側 / 宜蘭縣三星鄉上將路二段東側,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,121.734148,24.696977
1011,108年01月02日 07時50分51秒,宜蘭縣蘇澳鎮忠孝路附近 / 宜蘭縣蘇澳鎮忠孝路,死亡0;受傷1,普通重型-機車;普通重型-機車,121.83379199999999,24.616436
1039,108年01月02日 08時00分54秒,宜蘭縣員山鄉永同路1段147號前0.0公尺附近,死亡0;受傷1,自用-小客車;普通重型-機車,121.72893799999999,24.764142
1145,108年01月02日 09時00分20秒,宜蘭縣冬山鄉大埤五路170巷前0.0公尺附近,死亡0;受傷1,自用-小客車;普通重型-機車,121.733327,24.648714000000002
1175,108年01月02日 09時20分07秒,宜蘭縣宜蘭市女中路3段147號附近,死亡0;受傷2,普通重型-機車;普通重型-機車,121.744052,24.745026
1263,108年01月02日 10時49分16秒,宜蘭縣宜蘭市力新路北側 / 宜蘭縣宜蘭市舊城北路西側,死亡0;受傷1,普通重型-機車;自用-小客車,121.75438700000001,24.760051
1294,108年01月02日 11時20分00秒,宜蘭縣宜蘭市陽明二路口 / 宜蘭縣宜蘭市校舍二路,死亡0;受傷1,普通重型-機車;自用-小客車,121.76394599999999,24.749591
1359,108年01月02日 12時00分21秒,宜蘭縣宜蘭市民族路120號前0.0公尺,死亡0;受傷1,普通重型-機車;自用-小客車,121.750767,24.752904
1362,108年01月02日 12時00分34秒,宜蘭縣礁溪鄉中山路1段185號附近,死亡0;受傷1,自用-小客車;普通重型-機車,121.768483,24.8175
1370,108年01月02日 12時07分16秒,宜蘭縣宜蘭市凱旋路473巷前0.0公尺口,死亡0;受傷1,自用-小客車;普通重型-機車,121.75833700000001,24.737716
1499,108年01月02日 14時40分00秒,宜蘭縣五結鄉五結中路3段東側 / 宜蘭縣五結鄉中正路3段,死亡0;受傷1,自用-小客車;普通重型-機車,121.76911899999999,24.706045
1504,108年01月02日 14時45分50秒,宜蘭縣宜蘭市新民路西側 / 宜蘭縣宜蘭市舊城東路南側,死亡0;受傷1,自用-小客車;行人-人,121.75622,24.757019
1532,108年01月02日 15時20分00秒,宜蘭縣頭城鎮濱海路2段1巷108號前0.0公尺附近,死亡0;受傷1,普通重型-機車;自用-小客車,121.840621,24.878176
1646,108年01月02日 17時06分18秒,宜蘭縣宜蘭市中山路2段278號前0.0公尺,死亡0;受傷1,普通重型-機車;自用-小客車,121.754271,24.749102
1672,108年01月02日 17時20分47秒,宜蘭縣壯圍鄉191甲線前0.0公尺附近,死亡0;受傷1,普通重型-機車,121.78496100000001,24.726135
1682,108年01月02日 17時26分40秒,宜蘭縣羅東鎮陽明路北側 / 宜蘭縣羅東鎮黎明街西側,死亡0;受傷1,自用-小客車;普通重型-機車,121.776416,24.678586
1692,108年01月02日 17時30分03秒,宜蘭縣宜蘭市進士路北側 / 宜蘭縣宜蘭市女中路2段附近,死亡0;受傷2,電動自行車-慢車;行人-人,121.74841699999999,24.744804000000002
1723,108年01月02日 17時45分00秒,宜蘭縣蘇澳鎮忠孝路口 / 宜蘭縣蘇澳鎮海山西路口,死亡0;受傷1,自用-小客車;普通重型-機車,121.82926100000002,24.619777
1731,108年01月02日 17時45分57秒,宜蘭縣宜蘭市女中路3段475號前0.0公尺西側,死亡0;受傷1,普通重型-機車;行人-人,121.73505,24.747660999999997
1745,108年01月02日 17時55分00秒,宜蘭縣宜蘭市泰山路東側 / 宜蘭縣宜蘭市三清路東側,死亡0;受傷2,行人-人;普通輕型-機車,121.743297,24.75403
1979,108年01月02日 20時40分00秒,宜蘭縣羅東鎮站前南路口 / 宜蘭縣羅東鎮清潭路口,死亡0;受傷1,普通重型-機車;行人-人,121.774173,24.67364
1998,108年01月02日 20時58分53秒,宜蘭縣員山鄉員山路1段西側 / 宜蘭縣員山鄉深洲路附近,死亡0;受傷1,自用-小客車;普通重型-機車,121.71436000000001,24.727601
2010,108年01月02日 21時15分35秒,宜蘭縣壯圍鄉古結村縣民大道北側 / 宜蘭縣壯圍鄉古結路西側,死亡0;受傷1,普通重型-機車;自用-小客車,121.798272,24.739835999999997
2026,108年01月02日 21時35分52秒,宜蘭縣礁溪鄉中山路二段97號,死亡0;受傷1,自用-小客車;普通重型-機車,121.77283600000001,24.825745
2050,108年01月02日 22時07分56秒,宜蘭縣宜蘭市嵐峰路1段南側 / 宜蘭縣宜蘭市嵐峰路1段南側,死亡0;受傷1,計程車-小客車;大型重型2(250-550C.C.)-機車,121.750891,24.742112
2097,108年01月02日 22時58分50秒,宜蘭縣礁溪鄉玉田39號燈桿前,死亡0;受傷1,自用-小貨車(含客、貨兩用),121.793985,24.795695000000002
2098,108年01月02日 22時59分00秒,宜蘭縣宜蘭市河濱北路前0.0公尺,死亡0;受傷1,普通重型-機車;自用-小客車,121.77389299999999,24.762734
2110,108年01月02日 23時24分22秒,宜蘭縣宜蘭市中山路5段口 / 宜蘭縣宜蘭市大福路2段口,死亡0;受傷1,普通重型-機車;計程車-小客車,121.756099,24.7681
2164,108年01月03日 06時30分00秒,宜蘭縣冬山鄉成興路西側 / 宜蘭縣冬山鄉富農路,死亡0;受傷1,自用-小客車;電動自行車-慢車,121.793824,24.635431
2221,108年01月03日 07時37分18秒,宜蘭縣五結鄉下清路南側 / 宜蘭縣五結鄉頂寮路東側,死亡0;受傷1,自用-小客車;普通重型-機車,121.83134199999999,24.648674
2297,108年01月03日 08時10分00秒,宜蘭縣宜蘭市泰山路北側 / 宜蘭縣宜蘭市農權路3段東側,死亡0;受傷1,自用-小客車;普通重型-機車,121.736957,24.750649
2345,108年01月03日 08時37分00秒,宜蘭縣冬山鄉中正路46號前0.0公尺東側,死亡0;受傷1,自用-小客車;普通重型-機車,121.79093300000001,24.635642999999998
2361,108年01月03日 08時48分00秒,宜蘭縣羅東鎮天津路附近 / 宜蘭縣羅東鎮公正街附近,死亡0;受傷2,普通重型-機車;普通重型-機車,121.76931699999999,24.677871
2455,108年01月03日 10時21分13秒,宜蘭縣壯圍鄉中央28電桿前路口,死亡0;受傷2,自用-小客車;普通重型-機車;乘客-人,121.79560500000001,24.761052
2475,108年01月03日 10時40分53秒,宜蘭縣三星鄉大隱村大隱中路59巷70號前10.0公尺附近,死亡0;受傷1,普通重型-機車,121.726573,24.66592
2580,108年01月03日 12時45分00秒,宜蘭縣宜蘭市武營街東側 / 宜蘭縣宜蘭市西後街南側,死亡0;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用),121.751599,24.756752
2610,108年01月03日 13時21分00秒,宜蘭縣五結鄉公園二路西側 / 宜蘭縣五結鄉親河路2段,死亡0;受傷4,自用-小客車;自用-小客車;乘客-人;乘客-人,121.809901,24.676885000000002
2672,108年01月03日 14時39分56秒,宜蘭縣員山鄉員山路1段口 / 宜蘭縣員山鄉員山路1段口,死亡0;受傷1,自用-小客車;普通重型-機車,121.72922,24.74683
2792,108年01月03日 17時00分00秒,宜蘭縣冬山鄉義成路3段口 / 宜蘭縣冬山鄉永安路口,死亡0;受傷1,普通重型-機車;自用-小客車,121.76651499999998,24.662732000000002
2822,108年01月03日 17時22分17秒,宜蘭縣宜蘭市中山路3段南側 / 宜蘭縣宜蘭市同慶街東側,死亡0;受傷1,自用-小客車;普通重型-機車,121.75351699999999,24.7611
2826,108年01月03日 17時28分00秒,宜蘭縣冬山鄉冬山路5段口 / 宜蘭縣冬山鄉義成路3段口,死亡0;受傷2,腳踏自行車-慢車;普通重型-機車,121.768377,24.668
2837,108年01月03日 17時34分38秒,宜蘭縣宜蘭市林森路南側 / 宜蘭縣宜蘭市校舍路附近,死亡0;受傷1,自用-小客車;普通重型-機車,121.757847,24.750208999999998
2839,108年01月03日 17時35分00秒,宜蘭縣蘇澳鎮區界西路東側 / 宜蘭縣蘇澳鎮福德路,死亡0;受傷1,自用-小客車;普通重型-機車,121.828235,24.648154
2877,108年01月03日 18時02分39秒,宜蘭縣冬山鄉南興路東側 / 宜蘭縣冬山鄉冬山路東側,死亡0;受傷1,自用-小客車;普通重型-機車,121.79167,24.63437
2883,108年01月03日 18時05分40秒,宜蘭縣宜蘭市宜中路57號前0.0公尺,死亡0;受傷1,自用-小客車;普通重型-機車,121.742577,24.746260999999997
2884,108年01月03日 18時05分54秒,宜蘭縣礁溪鄉德陽路253號,死亡0;受傷1,普通重型-機車,121.76383799999999,24.826085
2978,108年01月03日 19時38分00秒,宜蘭縣宜蘭市西門路北側 / 宜蘭縣宜蘭市西門路,死亡0;受傷2,普通重型-機車;行人-人,121.74961699999999,24.760028
3000,108年01月03日 20時21分00秒,宜蘭縣羅東鎮公正路東側 / 宜蘭縣羅東鎮天津路,死亡0;受傷2,自用-小客車;普通重型-機車;乘客-人,121.76956100000001,24.678660999999998
3011,108年01月03日 20時35分00秒,宜蘭縣羅東鎮中山路3段9號東側,死亡0;受傷1,普通重型-機車;普通重型-機車,121.773724,24.674789
3025,108年01月03日 20時46分28秒,宜蘭縣宜蘭市校舍路東側 / 宜蘭縣宜蘭市陽明路北側,死亡0;受傷1,大型重型2(250-550C.C.)-機車;自用-小客車,121.760074,24.750864
3039,108年01月03日 21時08分42秒,宜蘭縣宜蘭市民族路東側 / 宜蘭縣宜蘭市文化路西側,死亡0;受傷1,自用-小客車;自用-小客車,121.74862900000001,24.752123
3087,108年01月03日 22時35分57秒,宜蘭縣冬山鄉鹿安路東側 / 宜蘭縣冬山鄉清溝路東側,死亡0;受傷1,自用-小貨車(含客、貨兩用);自用-小客車,121.761009,24.660823999999998
3110,108年01月03日 23時30分00秒,宜蘭縣羅東鎮興東南路口 / 宜蘭縣羅東鎮南門路口,死亡0;受傷2,行人-人;電動自行車-慢車,121.76708500000001,24.672914000000002
3123,108年01月04日 00時25分56秒,宜蘭縣羅東鎮興東路西側 / 宜蘭縣羅東鎮民權路南側,死亡0;受傷1,自用-小客車;普通重型-機車,121.767826,24.676064
3147,108年01月04日 05時42分00秒,宜蘭縣蘇澳鎮中山路1段458號附近,死亡0;受傷1,普通重型-機車;自用-小客車,121.838779,24.596348000000003
3167,108年01月04日 06時45分22秒,宜蘭縣礁溪鄉礁溪路5段95號,死亡0;受傷2,普通重型-機車;腳踏自行車-慢車;民營客運-大客車,121.774326,24.829016
3451,108年01月04日 09時49分00秒,宜蘭縣冬山鄉鹿埔路755號前0.0公尺北側,死亡0;受傷1,普通重型-機車;自用-小客車,121.75452,24.660444000000002
3524,108年01月04日 11時11分50秒,宜蘭縣羅東鎮南門路口 / 宜蘭縣羅東鎮中正街附近,死亡0;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用),121.76983600000001,24.67278
3533,108年01月04日 11時23分30秒,宜蘭縣蘇澳鎮江夏路口 / 宜蘭縣蘇澳鎮漁港路口,死亡0;受傷1,腳踏自行車-慢車,121.86495,24.581882999999998
3547,108年01月04日 11時43分08秒,宜蘭縣羅東鎮中山路1段東側 / 宜蘭縣羅東鎮中山路2段東側,死亡0;受傷1,普通重型-機車;自用-小客車,121.775377,24.675273
3796,108年01月04日 16時30分00秒,宜蘭縣五結鄉五結路2段西側 / 宜蘭縣五結鄉公園路,死亡0;受傷1,普通重型-機車;自用-小客車,121.801235,24.686393
3805,108年01月04日 16時35分00秒,宜蘭縣壯圍鄉壯濱路6段285號,死亡0;受傷2,普通重型-機車;普通重型-機車,121.81669,24.803151
3819,108年01月04日 16時40分45秒,宜蘭縣五結鄉五結路3段410號南側,死亡0;受傷3,自用-小客車;自用-小客車;自用-小客車;乘客-人,121.78421200000001,24.682903
3846,108年01月04日 17時05分00秒,宜蘭縣宜蘭市東港路2段附近 / 宜蘭縣宜蘭市環市東路2段附近,死亡0;受傷1,普通重型-機車;普通重型-機車,121.771635,24.750553
3957,108年01月04日 18時00分00秒,宜蘭縣宜蘭市大學路483號前0.0公尺,死亡0;受傷1,普通重型-機車,121.74141499999999,24.73321
3997,108年01月04日 18時19分48秒,宜蘭縣蘇澳鎮蘇北里中山路1段122號前0.0公尺北側,死亡0;受傷2,自用-小客車;普通輕型-機車,121.83546399999999,24.596358
4002,108年01月04日 18時20分01秒,宜蘭縣員山鄉坡城路6-6號前0.0公尺,死亡0;受傷2,普通重型-機車;行人-人,121.710201,24.77531
4072,108年01月04日 19時00分49秒,宜蘭縣員山鄉員山路2段97153電桿號前0.0公尺,死亡0;受傷1,普通重型-機車,121.680531,24.707957
4086,108年01月04日 19時15分05秒,宜蘭縣宜蘭市健康路1段北側 / 宜蘭縣宜蘭市自強路口,死亡0;受傷1,自用-小客車;行人-人,121.753,24.743543
4087,108年01月04日 19時17分00秒,宜蘭縣五結鄉中里路前0.0公尺附近,死亡0;受傷1,普通輕型-機車,121.77534399999999,24.695408999999998
4239,108年01月04日 22時40分00秒,宜蘭縣羅東鎮中正北路口 / 宜蘭縣羅東鎮竹義路口,死亡0;受傷1,普通重型-機車;自用-小客車,121.77091999999999,24.685881
4284,108年01月05日 01時03分00秒,宜蘭縣員山鄉頭分村永同路3段18號前0.0公尺,死亡0;受傷1,自用-小客車;自用-小客車,121.722676,24.761671
4340,108年01月05日 07時24分00秒,宜蘭縣羅東鎮中正路75號前0.0公尺南側,死亡0;受傷1,自用-小客車;普通重型-機車,121.77078200000001,24.674582
4412,108年01月05日 08時42分04秒,宜蘭縣三星鄉大隱中路口 / 宜蘭縣三星鄉農義路1段口,死亡0;受傷1,普通輕型-機車;自用-小客車,121.715209,24.668036999999998
4439,108年01月05日 09時12分00秒,宜蘭縣五結鄉仁愛路2段西側 / 宜蘭縣五結鄉中興路3段南側,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,121.767183,24.692830999999998
4451,108年01月05日 09時22分00秒,宜蘭縣宜蘭市復興路3段附近 / 宜蘭縣宜蘭市泰山路附近,死亡0;受傷1,普通重型-機車;自用-小客車,121.740222,24.751115
4487,108年01月05日 09時55分00秒,宜蘭縣蘇澳鎮台9丁線 6公里700.0公尺處西側向路肩,死亡0;受傷1,普通重型-機車,121.865627,24.558619
4502,108年01月05日 10時05分53秒,宜蘭縣宜蘭市校舍路102號附近,死亡0;受傷1,普通重型-機車;自用-小客車,121.75613999999999,24.750343
4559,108年01月05日 10時50分58秒,宜蘭縣宜蘭市美功路1段口 / 宜蘭縣宜蘭市191縣道路口,死亡0;受傷1,自用-小客車;大型重型2(250-550C.C.)-機車,121.77883100000001,24.766664000000002
4597,108年01月05日 11時30分00秒,宜蘭縣宜蘭市金六結路口 / 宜蘭縣宜蘭市民權新路口,死亡0;受傷1,自用-小客車;普通重型-機車,121.740854,24.75481
4614,108年01月05日 11時45分00秒,宜蘭縣羅東鎮中山路2段305號前0.0公尺附近,死亡0;受傷1,普通重型-機車,121.77914299999999,24.674122
4626,108年01月05日 11時50分00秒,宜蘭縣員山鄉員山路1段183號前0.0公尺附近,死亡0;受傷2,普通重型-機車;行人-人,121.72197,24.740548
4667,108年01月05日 12時33分00秒,宜蘭縣礁溪鄉德陽村礁溪路5段36號,死亡0;受傷2,自用-小客車;普通重型-機車;乘客-人,121.771102,24.824920000000002
4778,108年01月05日 15時00分55秒,宜蘭縣礁溪鄉漳福路53巷口,死亡0;受傷2,普通重型-機車;普通重型-機車,121.74008799999999,24.790167
4833,108年01月05日 16時09分13秒,宜蘭縣員山鄉湖北村大湖路口 / 宜蘭縣員山鄉湖北村大湖3路口,死亡0;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用),121.70198700000002,24.744984
5022,108年01月05日 19時48分00秒,宜蘭縣五結鄉五濱路1段前0.0公尺附近,死亡0;受傷1,普通重型-機車,121.83424299999999,24.646620000000002
5081,108年01月05日 21時15分00秒,宜蘭縣礁溪鄉十六結路天農廟前,死亡0;受傷2,普通重型-機車;普通重型-機車;乘客-人,121.75924099999999,24.813512
5154,108年01月05日 22時57分34秒,宜蘭縣礁溪鄉林尾路路燈桿04732號,死亡0;受傷1,普通重型-機車,121.749245,24.817969
5197,108年01月06日 01時10分55秒,宜蘭縣頭城鎮開蘭路口 / 宜蘭縣頭城鎮民鋒路口,死亡0;受傷1,自用-小貨車(含客、貨兩用);普通重型-機車,121.82388700000001,24.858322
5226,108年01月06日 05時59分00秒,宜蘭縣羅東鎮興東路口 / 宜蘭縣羅東鎮倉前路口,死亡0;受傷1,普通重型-機車;自用-小客車,121.769379,24.680989
5254,108年01月06日 07時30分00秒,宜蘭縣礁溪鄉礁溪路4段208號前0.0公尺附近,死亡0;受傷1,腳踏自行車-慢車;普通重型-機車,121.7708,24.824009
5336,108年01月06日 09時58分36秒,宜蘭縣宜蘭市舊城西路南側 / 宜蘭縣宜蘭市泰山路北側,死亡0;受傷1,自用-小客車;普通重型-機車,121.74943300000001,24.755812
5361,108年01月06日 10時30分13秒,宜蘭縣冬山鄉191甲線前0.0公尺附近,死亡0;受傷2,普通重型-機車;乘客-人,121.80487,24.651776
5363,108年01月06日 10時32分00秒,宜蘭縣羅東鎮復興路3段口 / 宜蘭縣羅東鎮復興路3段口,死亡0;受傷1,自用-小客車;普通重型-機車,121.75668,24.701469
5386,108年01月06日 10時55分00秒,宜蘭縣礁溪鄉仁愛路200號前,死亡0;受傷1,普通重型-機車;自用-小客車,121.765396,24.82421
5437,108年01月06日 12時12分58秒,宜蘭縣三星鄉上將路二段485號西側,死亡0;受傷2,自用-小貨車(含客、貨兩用);大型重型2(250-550C.C.)-機車;乘客-人,121.728101,24.691941
5502,108年01月06日 13時35分27秒,宜蘭縣宜蘭市林森路口 / 宜蘭縣宜蘭市林森路口,死亡0;受傷2,普通重型-機車;普通重型-機車,121.76163899999999,24.759581
5604,108年01月06日 15時40分00秒,宜蘭縣五結鄉二結路口 / 宜蘭縣五結鄉西河一路口,死亡0;受傷1,普通重型-機車;自用-小客車,121.76806499999999,24.702928
5625,108年01月06日 16時05分06秒,宜蘭縣宜蘭市大坡路1段266之1號前0.0公尺南側,死亡0;受傷1,自用-小客車;普通重型-機車,121.749866,24.772904
5636,108年01月06日 16時20分33秒,宜蘭縣宜蘭市舊城北路10號前0.0公尺北側,死亡0;受傷1,普通重型-機車;普通重型-機車,121.75656799999999,24.758795000000003
5735,108年01月06日 18時16分21秒,宜蘭縣礁溪鄉溫泉路26號附近,死亡0;受傷1,計程車-小客車;普通重型-機車,121.774496,24.827735999999998
5803,108年01月06日 19時45分46秒,宜蘭縣宜蘭市復興路3段口 / 宜蘭縣宜蘭市復興路3段,死亡0;受傷1,普通重型-機車;自用-小客車,121.740752,24.750963
5907,108年01月06日 23時40分00秒,宜蘭縣頭城鎮青雲路2段480號前0.0公尺,死亡0;受傷1,普通重型-機車,121.810553,24.846261
5940,108年01月07日 06時26分00秒,宜蘭縣礁溪鄉健康公園路口,死亡0;受傷1,自用-小客車;普通重型-機車,121.775245,24.83067
5948,108年01月07日 07時00分31秒,宜蘭縣宜蘭市校舍路157號前0.0公尺,死亡0;受傷2,普通重型-機車;普通重型-機車,121.759179,24.750621
5968,108年01月07日 07時18分30秒,宜蘭縣蘇澳鎮中山路1段269號前0.0公尺,死亡0;受傷1,自用-小客車;普通重型-機車,121.843475,24.595478
6077,108年01月07日 08時08分25秒,宜蘭縣三星鄉大隱村尚健二路1段口 / 宜蘭縣三星鄉大隱村大隱十六路口,死亡0;受傷2,普通重型-機車;普通重型-機車,121.725282,24.669575
6089,108年01月07日 08時14分53秒,宜蘭縣羅東鎮191線道路南側 / 宜蘭縣羅東鎮富農路東側,死亡0;受傷1,普通重型-機車;普通重型-機車,121.79783,24.665516
6118,108年01月07日 08時35分26秒,宜蘭縣三星鄉大隱村大隱十六路296號前30.0公尺附近,死亡0;受傷1,電動自行車-慢車,121.703546,24.670035000000002
6172,108年01月07日 09時36分00秒,宜蘭縣礁溪鄉青雲路二段386號,死亡0;受傷3,普通重型-機車;其他人-人;其他人-人,121.808865,24.845654999999997
6194,108年01月07日 10時02分11秒,宜蘭縣羅東鎮中山路3段379號附近,死亡0;受傷1,普通重型-機車;營業用-小貨車(含客、貨兩用);普通重型-機車,121.764873,24.674530999999998
6328,108年01月07日 12時22分02秒,宜蘭縣羅東鎮中正南路9號前0.0公尺,死亡0;受傷1,普通重型-機車,121.77218300000001,24.668521
6429,108年01月07日 14時10分00秒,宜蘭縣五結鄉五結中路3段口 / 宜蘭縣五結鄉三興西路口,死亡0;受傷1,自用-小客車;普通重型-機車,121.77476999999999,24.704245
6477,108年01月07日 15時10分37秒,宜蘭縣冬山鄉梅林路1028號前0.0公尺口,死亡0;受傷1,普通重型-機車;自用-小貨車(含客、貨兩用),121.732178,24.651046
6547,108年01月07日 16時30分00秒,宜蘭縣礁溪鄉德陽路30號(永春生活館)前,死亡0;受傷1,普通重型-機車;行人-人,121.771999,24.828288
6561,108年01月07日 16時45分50秒,宜蘭縣宜蘭市雪峰路南側 / 宜蘭縣宜蘭市慈航三路西側,死亡0;受傷1,自用-小客車;普通重型-機車,121.737482,24.764407000000002
6578,108年01月07日 17時00分18秒,宜蘭縣羅東鎮中華路54號前0.0公尺,死亡0;受傷1,自用-小客車;普通重型-機車,121.76693700000001,24.67811
6595,108年01月07日 17時12分45秒,宜蘭縣五結鄉中正路3段口 / 宜蘭縣五結鄉中正路3段口,死亡0;受傷1,普通重型-機車,121.77224199999999,24.713127
6648,108年01月07日 17時50分00秒,宜蘭縣三星鄉行健村行健二路1段292號前50.0公尺北側,死亡0;受傷1,普通重型-機車;其他人-人,121.692568,24.671507000000002
6667,108年01月07日 18時03分22秒,宜蘭縣三星鄉貴林村貴林路2段口 / 宜蘭縣三星鄉貴林村富貴二路口,死亡0;受傷5,普通重型-機車;自用-小客車;乘客-人;乘客-人;乘客-人,121.67306,24.689278
6707,108年01月07日 18時34分20秒,宜蘭縣羅東鎮民生路口 / 宜蘭縣羅東鎮中正街,死亡0;受傷2,普通重型-機車;普通重型-機車,121.771025,24.676431
6762,108年01月07日 19時30分00秒,宜蘭縣宜蘭市農權路99-1號,死亡0;受傷1,自用-小客車;自用-小客車,121.75403200000001,24.747536
6802,108年01月07日 20時29分55秒,宜蘭縣礁溪鄉奇立丹路與玉石路路口,死亡0;受傷1,自用-小客車;腳踏自行車-慢車,121.78326499999999,24.824310999999998
6909,108年01月08日 01時37分00秒,宜蘭縣五結鄉191甲線南下南側 / 宜蘭縣五結鄉中興路1段,死亡0;受傷3,自用-小客車;自用-小客車;乘客-人,121.79121,24.688726000000003
7004,108年01月08日 07時38分00秒,宜蘭縣羅東鎮中正路口 / 宜蘭縣羅東鎮民生路口,死亡0;受傷2,普通重型-機車;普通重型-機車,121.771527,24.676257
