,發生時間,發生地點,死亡受傷人數,車種,經度,緯度
110091,108年04月29日 20時11分00秒,苗栗縣苗栗市中正路660號,死亡0;受傷1,自用-小客車;普通重型-機車;乘客-人,120.81929199999999,24.555444
110248,108年04月30日 07時30分22秒,苗栗縣頭份市中興路與建國路80巷17弄口,死亡0;受傷2,普通重型-機車;自用-小客車;自用-小客車;普通重型-機車,120.91021,24.696724
110268,108年04月30日 07時41分00秒,苗栗縣苗栗市源林街口 / 苗栗縣苗栗市豐年路,死亡0;受傷1,自用-小客車;普通重型-機車,120.826687,24.571559
110349,108年04月30日 08時30分00秒,苗栗縣後龍鎮東明里產業道路與苗13線路口,死亡0;受傷2,自用-小貨車(含客、貨兩用);普通重型-機車;乘客-人,120.81285,24.631313000000002
110399,108年04月30日 09時19分00秒,苗栗縣苗栗市中正路口 / 苗栗縣苗栗市日新街,死亡0;受傷1,自用-小客車;普通重型-機車,120.81761200000001,24.553007
110448,108年04月30日 10時02分00秒,苗栗縣頭份市銀河、和平路口,死亡0;受傷2,普通重型-機車;自用-小客車;乘客-人,120.90857,24.682891
110519,108年04月30日 11時28分22秒,苗栗縣竹南鎮東田街與永貞路二段80巷口,死亡0;受傷1,普通重型-機車;普通輕型-機車,120.886999,24.687135
110540,108年04月30日 11時50分00秒,苗栗縣後龍鎮溪洲里勝利路82號前,死亡0;受傷1,自用-小客車;普通重型-機車;乘客-人,120.779619,24.620473
110621,108年04月30日 13時25分04秒,苗栗縣竹南鎮光復路127號前,死亡0;受傷2,普通重型-機車;自用-小客車;乘客-人,120.879174,24.686386
110631,108年04月30日 13時44分00秒,苗栗縣苗栗市水源里龜山大橋與中正路路口,死亡0;受傷1,自用-小客車;普通重型-機車,120.81551699999999,24.537548
110651,108年04月30日 14時18分07秒,苗栗縣頭份市信東路255號前,死亡0;受傷1,自用-小客車;行人-人,120.907602,24.692115
110665,108年04月30日 14時52分31秒,苗栗縣銅鑼鄉中正路1號旁路口,死亡0;受傷1,普通重型-機車;自用-小客車,120.78606200000002,24.479519
110667,108年04月30日 14時53分00秒,苗栗縣苗栗市嘉新里五谷路80號旁路口,死亡0;受傷1,普通重型-機車;自用-小客車,120.83283700000001,24.579447000000002
110728,108年04月30日 16時20分00秒,苗栗縣頭份市工業路與蘆竹路口,死亡0;受傷2,普通重型-機車;普通重型-機車,120.88443999999998,24.674498999999997
110785,108年04月30日 17時12分00秒,苗栗縣苗栗市國華、民族路口,死亡0;受傷1,普通重型-機車;自用-小客車;自用-小客車,120.81369299999999,24.564560999999998
110792,108年04月30日 17時15分51秒,苗栗縣後龍鎮豐富里新港五路與高鐵三路,死亡0;受傷1,自用-小客車;普通重型-機車,120.821799,24.604971
110837,108年04月30日 17時48分00秒,苗栗縣苗栗市恭敬路、恭敬路46巷口,死亡0;受傷1,自用-小客車;普通重型-機車,120.81513500000001,24.549665
110866,108年04月30日 18時15分40秒,苗栗縣頭份市文化街與文化街5巷口,死亡0;受傷1,自用-小客車;普通重型-機車,120.89741399999998,24.695255
