,發生時間,發生地點,死亡受傷人數,車種,經度,緯度
1550,108年11月13日 08時31分00秒,臺中市大雅區科雅路與科雅五路口,死亡1;受傷0,普通重型-機車;自用-小客車,120.628101,24.224381
1573,108年11月19日 15時05分00秒,臺中市中區綠川里民族路前0.0公尺,死亡1;受傷0,自用-小客車;行人-人;自用-小客車,120.682229,24.137349
1579,108年11月20日 18時02分00秒,臺中市新社區協成里華豐街137號前0.0公尺,死亡1;受傷0,普通重型-機車,120.807968,24.211214
1616,108年11月26日 17時32分00秒,臺中市南屯區楓樹里黎明路一段332號前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車,120.628165,24.119257
1622,108年11月28日 09時16分00秒,臺中市北區賴福里進化北路前0.0公尺,死亡1;受傷0,行人-人;自用-小客車,120.679977,24.163213
1639,108年12月02日 22時38分00秒,臺中市梧棲區中正里港埠路二段183號前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小貨車(含客、貨兩用),120.538199,24.255178
1640,108年12月02日 23時31分00秒,臺中市西屯區何成里臺灣大道二段前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車,120.652888,24.160563
1641,108年12月03日 06時20分00秒,臺中市外埔區廍子里土城路前0.0公尺,死亡1;受傷0,普通重型-機車,120.68107,24.344333
1642,108年12月03日 11時27分00秒,臺中市烏日區光明里五光路631巷前0.0公尺,死亡1;受傷0,自用-大貨車;普通重型-機車,120.633677,24.094809
1652,108年12月05日 07時39分00秒,臺中市梧棲區安仁里臺灣大道九段2巷前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車,120.534553,24.250728
1659,108年12月06日 07時57分00秒,臺中市南屯區文山里向上路五段前0.0公尺,死亡1;受傷0,普通重型-機車,120.593545,24.157505
1678,108年12月10日 11時09分00秒,臺中市西屯區廣福里環中路前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車,120.644238,24.194833
1707,108年12月14日 07時51分00秒,臺中市沙鹿區晉江里臺灣大道路七段前0.0公尺,死亡1;受傷0,自用-小貨車(含客、貨兩用);普通重型-機車,120.579396,24.221299
1717,108年12月15日 16時25分09秒,臺中市外埔區國道3號 166公里200.0公尺處南側向路肩,死亡1;受傷2,自用-小客車;其他人-人;自用-小客車;乘客-人,120.64852,24.339132
1727,108年12月17日 06時09分00秒,臺中市梧棲區大庄里信義街前0.0公尺,死亡1;受傷0,普通重型-機車;自用-小客車,120.547642,24.247588
1729,108年12月17日 10時19分00秒,臺中市北屯區軍功里軍福十九路230號前0.0公尺,死亡1;受傷1,行人-人;普通重型-機車,120.715626,24.180068
1731,108年12月17日 14時07分00秒,臺中市大甲區文武里雁門路前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車,120.624888,24.352218
1741,108年12月19日 18時06分00秒,臺中市東勢區茂興里東蘭路208-1號前0.0公尺,死亡1;受傷1,普通重型-機車;行人-人,120.797785,24.266476
1744,108年12月19日 20時10分00秒,臺中市沙鹿區晉江里北勢東路前0.0公尺,死亡1;受傷2,普通重型-機車;普通重型-機車;乘客-人,120.578688,24.221271
1746,108年12月20日 04時50分00秒,臺中市大安區頂安里西濱公路前0.0公尺,死亡1;受傷0,普通重型-機車,120.599415,24.390265
1759,108年12月21日 17時08分00秒,臺中市龍井區忠和里中山一路二段222巷前0.0公尺,死亡1;受傷0,自用-小客車;普通重型-機車,120.532173,24.217778
