縣市,鄉_鎮_市_區,街_路段,火災案件編號,報案時間,到達時間,起火原因,死亡人數,受傷人數
雲林縣,四湖鄉,箔子寮,O17K08O1,106-11-08 14:58,106-11-08 15:14,遺留火種-其他-微火(餘燼),0,0
嘉義縣,義竹鄉,台19線93.5K右轉往義竹,P17K08P1,106-11-08 15:03,106-11-08 15:17,其他-燒廢棄物,0,0
臺中市,大里區,慈善路,E17K08P1,106-11-08 15:20,106-11-08 15:28,其他-燃燒竹林,0,0
彰化縣,和美鎮,彰新路六段,M17K08P1,106-11-08 15:28,106-11-08 15:37,其他-因燃燒雜草、垃圾,0,0
嘉義縣,大林鎮,中林,P17K08P2,106-11-08 15:32,106-11-08 15:41,敬神、祭祖,0,0
嘉義縣,六腳鄉,,P17K08Q1,106-11-08 16:00,106-11-08 16:19,遺留火種-其他-廢棄物雜草 ,0,0
雲林縣,東勢鄉,四美村,O17K08Q1,106-11-08 16:30,106-11-08 16:42,遺留火種-其他-微火(餘燼),0,0
金門縣,金湖鎮,陽明村落,X17K08Q1,106-11-08 16:50,106-11-08 16:59,其他-因燃燒雜草、垃圾,0,0
臺北市,內湖區,康寧路1段,A17K08Q1,106-11-08 16:51,106-11-08 16:56,爐火烹調,0,0
臺中市,清水區,鰲海路,E17K08Q1,106-11-08 16:52,106-11-08 16:57,其他-因燃燒雜草、垃圾,0,0
臺南市,仁德區,仁湖橋,G17K08Q1,106-11-08 16:58,106-11-08 17:15,遺留火種-其他,0,0
雲林縣,北港鎮,大同路,O17K08Q2,106-11-08 16:59,106-11-08 17:06,遺留火種-其他-微火(餘燼),0,0
臺中市,大安區,東西三路,E17K08R1,106-11-08 17:01,106-11-08 17:22,其他-燃燒雜草,0,0
彰化縣,員林市,浮圳路一段,M17K08R1,106-11-08 17:04,106-11-08 17:11,其他-因燃燒雜草、垃圾,0,0
屏東縣,九如鄉,,S17K08R1,106-11-08 17:08,106-11-08 17:18,菸蒂,0,0
桃園市,中壢區,東興街,I17K08R1,106-11-08 17:12,106-11-08 17:20,電氣因素(不含車輛)-短路,0,0
臺中市,大甲區,臨江路,E17K08R2,106-11-08 17:22,106-11-08 17:34,其他-燃燒雜草,0,0
臺南市,永康區,廣興街,G17K08R1,106-11-08 17:27,106-11-08 17:39,遺留火種-其他,0,0
桃園市,新屋區,華興路,I17K08R8,106-11-08 17:55,106-11-08 18:05,其他-因燃燒雜草、垃圾,0,0
臺南市,官田區,南部,G17K08S1,106-11-08 18:11,106-11-08 18:22,遺留火種-其他,0,0
高雄市,橋頭區,甲樹路,B17K08S1,106-11-08 18:17,106-11-08 18:26,其他-因燃燒雜草、垃圾,0,0
臺南市,下營區,國道1號,G17K08S2,106-11-08 18:40,106-11-08 18:50,機械設備-其他-油料外洩,0,0
宜蘭縣,宜蘭市,女中路3段,T17K08S1,106-11-08 18:42,106-11-08 18:50,爐火烹調,0,0
臺南市,關廟區,虎山靶場,G17K08T1,106-11-08 19:04,106-11-08 19:20,遺留火種-其他,0,0
臺北市,士林區,中山北路7段,A17K08T1,106-11-08 19:06,106-11-08 19:11,爐火烹調,0,0
雲林縣,二崙鄉,永定派出所往安平宮,O17K08T1,106-11-08 19:07,106-11-08 19:22,其他-因燃燒雜草、垃圾,0,0
高雄市,大寮區,光明路一段,B17K08T1,106-11-08 19:19,106-11-08 19:25,其他-因燃燒雜草、垃圾,0,0
臺南市,南區,濱南路,G17K08T2,106-11-08 19:44,106-11-08 19:55,遺留火種-其他,0,0
臺北市,南港區,南港路3段,A17K08U1,106-11-08 20:13,106-11-08 20:17,電氣因素(不含車輛)-其他,0,0
臺中市,神岡區,光啟路,E17K08U1,106-11-08 20:14,106-11-08 20:24,爐火烹調-乾燒,0,0
嘉義縣,東石鄉,西堤,P17K08U2,106-11-08 20:16,106-11-08 20:30,其他-路邊燃燒雜草,0,0
花蓮縣,吉安鄉,南海四街,U17K08U1,106-11-08 20:24,106-11-08 20:33,其他-人為引火,1,0
臺北市,士林區,仰德大道2段,A17K08U2,106-11-08 20:39,106-11-08 20:46,電氣因素(不含車輛)-其他,0,0
臺南市,南區,親水公園靠近二仁溪出海口,G17K08V1,106-11-08 21:07,106-11-08 21:20,遺留火種-其他,0,0
新北市,新莊區,中港路,H17K08V1,106-11-08 21:48,106-11-08 21:57,其他,0,0
臺中市,沙鹿區,沙田路,E17K08X1,106-11-08 23:26,106-11-08 23:32,其他-因燃燒雜草、垃圾,0,0
雲林縣,臺西鄉,民生路,O17K08X1,106-11-08 23:59,106-11-09 00:07,遺留火種-其他-微火(餘燼),0,0
臺中市,南區,忠孝路,E17K09A1,106-11-09 00:15,106-11-09 00:19,菸蒂,0,0
花蓮縣,花蓮市,榮正街,U17K09A1,106-11-09 00:41,106-11-09 00:51,爐火烹調-乾燒,0,0
臺北市,士林區,仰德大道2段,A17K09B1,106-11-09 01:18,106-11-09 01:26,電氣因素(不含車輛)-其他,0,0
新竹縣,芎林鄉,五和街,J17K09B1,106-11-09 01:48,106-11-09 02:02,機械設備-其他-設備蓄熱致木材低溫起火,0,0
臺南市,新市區,大社,G17K09C1,106-11-09 02:03,106-11-09 02:17,電氣因素(不含車輛)-其他,0,0
臺中市,南區,瑞光街,E17K09C1,106-11-09 02:13,106-11-09 02:16,其他-因燃燒雜草、垃圾,0,0
臺北市,松山區,民生東路5段,A17K09E1,106-11-09 04:31,106-11-09 04:37,爐火烹調,0,0
臺南市,左鎮區,菜寮,G17K09F1,106-11-09 05:30,106-11-09 05:50,遺留火種-其他,0,0
臺南市,山上區,北勢洲,G17K09F2,106-11-09 05:43,106-11-09 05:54,機械設備-其他,0,0
臺中市,大里區,國中路,E17K09G1,106-11-09 06:25,106-11-09 06:32,電氣因素(不含車輛)-短路,0,0
雲林縣,二崙鄉,大同國小附近,O17K09H1,106-11-09 07:25,106-11-09 07:49,其他-因燃燒雜草、垃圾,0,0
臺中市,清水區,海甲路,E17K09H1,106-11-09 07:42,106-11-09 07:47,其他-因燃燒雜草、垃圾,0,0
彰化縣,花壇鄉,溪北街,M17K09I1,106-11-09 08:10,"106-11-09
08:15",爐火烹調-乾燒,0,0
臺中市,沙鹿區,靜宜大學後山,E17K09I1,106-11-09 08:17,106-11-09 08:22,其他-因燃燒雜草、垃圾,0,0
臺中市,南屯區,南屯路,E17K09J1,106-11-09 09:13,106-11-09 09:18,爐火烹調-乾燒,0,0
苗栗縣,三灣鄉,,K17K09J1,106-11-09 09:21,106-11-09 09:34,其他-整地,0,0
臺北市,中正區,懷寧街,A17K09J1,106-11-09 09:38,106-11-09 09:43,爐火烹調,0,0
新竹縣,尖石鄉,,J17K09K1,106-11-09 10:17,106-11-09 10:49,其他-因燃燒雜草、垃圾,0,0
臺中市,大安區,頂庄公園,E17K09K1,106-11-09 10:18,106-11-09 10:23,其他-燃燒廢棄物,0,0
臺中市,龍井區,茄投路,E17K09K2,106-11-09 10:20,106-11-09 10:25,其他-因燃燒雜草、垃圾,0,0
雲林縣,東勢鄉,東鋼附近,O17K09K1,106-11-09 10:35,106-11-09 10:53,遺留火種-其他-微火(餘燼),0,0
苗栗縣,頭份市,,K17K09K1,106-11-09 10:43,106-11-09 10:51,敬神、祭祖,0,0
臺中市,大肚區,文昌路三段,E17K09K3,106-11-09 10:54,106-11-09 10:59,其他-因燃燒雜草、垃圾,0,0
雲林縣,麥寮鄉,後安村,O17K09L1,106-11-09 11:12,106-11-09 11:23,遺留火種-其他-微火(餘燼),0,0
苗栗縣,大湖鄉,,K17K09L1,106-11-09 11:26,106-11-09 11:36,其他-因燃燒雜草、垃圾,0,0
臺中市,清水區,鰲海路,E17K09L1,106-11-09 11:41,106-11-09 11:46,其他-因燃燒雜草、垃圾,0,0
臺中市,清水區,鰲海路,E17K09L2,106-11-09 11:42,106-11-09 11:47,其他-因燃燒雜草、垃圾,0,0
雲林縣,口湖鄉,後厝村,O17K09L2,106-11-09 11:45,106-11-09 11:59,遺留火種-其他-微火(餘燼),0,0
新竹縣,尖石鄉,,J17K09M1,106-11-09 12:13,106-11-09 13:00,菸蒂,0,0
雲林縣,元長鄉,後湖村,O17K09M1,106-11-09 12:25,106-11-09 12:37,遺留火種-其他-微火(餘燼),0,0
高雄市,大寮區,河堤路一段,B17K09M1,106-11-09 12:30,106-11-09 12:38,其他-因燃燒雜草、垃圾,0,0
新竹縣,新豐鄉,,J17K09M2,106-11-09 12:32,106-11-09 12:52,菸蒂,0,0
桃園市,楊梅區,民富路二段,I17K09M1,106-11-09 12:35,106-11-09 12:42,其他-因燃燒雜草、垃圾,0,0
苗栗縣,三灣鄉,,K17K09M1,106-11-09 12:36,106-11-09 12:45,其他-整地,0,0
彰化縣,二林鎮,,M17K09M1,106-11-09 12:51,106-11-09 13:17,其他-因燃燒雜草、垃圾,0,0
金門縣,金城鎮,吳厝村落,X17K09M1,106-11-09 12:55,106-11-09 13:00,其他-因燃燒雜草、垃圾,0,0
臺中市,東勢區,勢林街,E17K09N1,106-11-09 13:19,106-11-09 13:46,其他-燃燒雜草,0,0
新北市,樹林區,備內街,H17K09N1,106-11-09 13:46,106-11-09 13:52,遺留火種-其他,0,0
臺南市,中西區,永華一街,G17K09N1,106-11-09 13:54,106-11-09 14:00,燃放爆竹,0,0
桃園市,觀音區,保障里,I17K09O5,106-11-09 14:07,106-11-09 14:34,遺留火種-不詳,0,0
臺中市,沙鹿區,靜宜大學後山,E17K09O1,106-11-09 14:09,106-11-09 14:14,其他-因燃燒雜草、垃圾,0,0
臺中市,和平區,東崎路一段,E17K09O2,106-11-09 14:20,106-11-09 14:44,其他-燃燒雜草,0,0
高雄市,永安區,復興路,B17K09O1,106-11-09 14:23,,其他-因燃燒雜草、垃圾,0,0
臺南市,東山區,下庄子,G17K09O1,106-11-09 14:33,106-11-09 14:41,遺留火種-其他,0,0
彰化縣,大村鄉,,M17K09O1,106-11-09 14:40,106-11-09 14:49,其他-因燃燒雜草、垃圾,0,0
臺南市,南區,新都路,G17K09O2,106-11-09 14:57,106-11-09 15:05,遺留火種-其他,0,0
桃園市,楊梅區,新明街,I17K09P1,106-11-09 15:01,106-11-09 15:02,其他-因燃燒雜草、垃圾,0,0
臺中市,外埔區,溪底路,E17K09P1,106-11-09 15:40,106-11-09 15:50,其他-燃燒雜草,0,0
雲林縣,水林鄉,塭底村,O17K09P1,106-11-09 15:41,106-11-09 16:16,遺留火種-其他-微火(餘燼),0,0
彰化縣,芬園鄉,,M17K09P1,106-11-09 15:44,106-11-09 16:01,其他-因燃燒雜草、垃圾,0,0
高雄市,岡山區,岡山北路,B17K09P1,106-11-09 15:49,106-11-09 15:59,其他-因燃燒雜草、垃圾,0,0
苗栗縣,公館鄉,,K17K09P1,106-11-09 15:53,106-11-09 16:00,其他-因燃燒雜草、垃圾,0,0
臺中市,南屯區,東興路二段,E17K09P2,106-11-09 15:54,106-11-09 16:00,爐火烹調-油鍋起火,0,0
臺南市,佳里區,信義一街,G17K09Q1,106-11-09 16:33,106-11-09 16:41,遺留火種-蚊香,0,0
臺中市,外埔區,土城路,E17K09Q1,106-11-09 16:44,106-11-09 16:57,其他-燃燒雜草,0,0
雲林縣,二崙鄉,港後路,O17K09R1,106-11-09 17:01,106-11-09 17:13,其他-因燃燒雜草、垃圾,0,0
彰化縣,彰化市,彰鹿路,M17K09R1,106-11-09 17:39,106-11-09 17:49,其他-因燃燒雜草、垃圾,0,0
彰化縣,花壇鄉,,M17K09R2,106-11-09 17:47,106-11-09 17:52,其他-因燃燒雜草、垃圾,0,0
雲林縣,西螺鎮,舊西螺大橋往西,O17K09R2,106-11-09 17:57,106-11-09 18:08,遺留火種-其他-微火(餘燼),0,0
彰化縣,溪湖鎮,西環路,M17K09S1,106-11-09 18:06,106-11-09 18:12,瓦斯漏氣或爆炸-其他-瓦斯換裝不慎，致瓦斯外洩遇火源引燃,0,4
臺中市,清水區,吳厝一街,E17K09S1,106-11-09 18:09,106-11-09 18:14,其他-因燃燒雜草、垃圾,0,0
桃園市,大溪區,石壁腳,I17K09S1,106-11-09 18:21,106-11-09 18:53,遺留火種-蚊香,0,0
嘉義縣,新港鄉,南港派出所會合,P17K09S1,106-11-09 18:25,106-11-09 18:37,遺留火種-其他-燃燒廢棄物,0,0
臺中市,西區,民權路,E17K09S2,106-11-09 18:30,106-11-09 18:35,其他-引擎室漏油遇到排氣管,0,0
臺北市,文山區,秀明路1段,A17K09S1,106-11-09 18:55,106-11-09 18:58,爐火烹調,0,0
雲林縣,口湖鄉,蚵寮村崇文路,O17K09T1,106-11-09 19:09,106-11-09 19:15,遺留火種-其他-微火(餘燼),0,0
屏東縣,潮州鎮,江山,S17K09T1,106-11-09 19:12,106-11-09 19:22,菸蒂,0,0
臺中市,潭子區,豐興路一段,E17K09T1,106-11-09 19:33,106-11-09 19:45,其他-燃燒廢棄物,0,0
苗栗縣,銅鑼鄉,中隆一路,K17K09T1,106-11-09 19:47,106-11-09 19:53,其他-因燃燒雜草、垃圾,0,0
臺中市,清水區,中航路三段,E17K09T2,106-11-09 19:51,106-11-09 19:56,其他-因燃燒雜草、垃圾,0,0
臺北市,萬華區,環河南路2段,A17K09U1,106-11-09 20:03,106-11-09 20:05,敬神、祭祖,0,0
雲林縣,麥寮鄉,蚊港橋,O17K09U1,106-11-09 20:39,106-11-09 20:55,遺留火種-其他-微火(餘燼),0,0
高雄市,岡山區,嘉峰路,B17K09V1,106-11-09 21:25,106-11-09 21:34,遺留火種-不詳,0,0
桃園市,觀音區,濱海路保生段,I17K09V1,106-11-09 21:44,106-11-09 21:56,電氣因素(不含車輛)-不詳,0,0
高雄市,路竹區,路科九路和文南路的交叉路口,B17K09V2,106-11-09 21:58,,交通事故-其他-自撞,0,0
新北市,中和區,明仁街,H17K09W1,106-11-09 22:29,106-11-09 22:36,玩火-打火機,0,0
彰化縣,大村鄉,,M17K09W1,106-11-09 22:56,106-11-09 23:11,其他-因燃燒雜草、垃圾,0,0
彰化縣,二林鎮,,M17K09X1,106-11-09 23:06,106-11-09 23:13,其他-因燃燒雜草、垃圾,0,0
臺南市,安南區,府安路五段,G17K10B1,106-11-10 01:23,106-11-10 01:37,遺留火種-其他,0,0
苗栗縣,通霄鎮,,K17K10B1 ,106-11-10 01:26,106-11-10 01:38,其他-因燃燒雜草、垃圾,0,0
新北市,泰山區,新北大道5段,H17K10B2,106-11-10 01:32,106-11-10 01:39,遺留火種-其他,0,0
新北市,永和區,得和路,H17K10J1,106-11-10 01:32,106-11-10 01:38,其他-因燃燒雜草、垃圾,0,0
桃園市,八德區,永豐路,I17K10C1,106-11-10 02:25,106-11-10 02:31,電氣因素(不含車輛)-短路,0,0
桃園市,蘆竹區,大竹北路,I17K10C2,106-11-10 02:40,106-11-10 02:48,縱火-人為縱火,0,0
臺中市,大甲區,興安路,E17K10F1,106-11-10 05:03,106-11-10 05:11,其他-燃燒雜草,0,0
臺南市,安南區,州南七街,G17K10G1,106-11-10 06:05,106-11-10 06:16,遺留火種-其他,0,0
桃園市,楊梅區,楊湖路二段,I17K10G1,106-11-10 06:50,106-11-10 07:04,其他-因燃燒雜草、垃圾,0,0
桃園市,新屋區,文化路二段,I17K10I5,106-11-10 08:47,106-11-10 08:53,其他-因燃燒雜草、垃圾,0,0
雲林縣,土庫鎮,興新里,O17K10J1,106-11-10 09:08,106-11-10 09:18,遺留火種-其他-微火(餘燼),0,0
桃園市,桃園區,經國路,I17K10J3,106-11-10 09:09,106-11-10 09:18,遺留火種-其他,0,0
桃園市,蘆竹區,興化路,I17K10J5,106-11-10 09:11,106-11-10 09:18,遺留火種-不詳,0,0
臺中市,神岡區,神洲路,E17K10J1,106-11-10 09:57,106-11-10 10:06,其他-燃燒廢棄物,0,0
新北市,土城區,中山路,H17K10J2,106-11-10 09:58,106-11-10 10:06,機械設備-機械故障,0,0
高雄市,鳳山區,文龍東路鳳仁路口,B17K10K1,106-11-10 10:02,106-11-10 10:10,其他-因燃燒雜草、垃圾,0,0
臺中市,外埔區,中山路,E17K10K1,106-11-10 10:13,106-11-10 10:16,其他-燃燒雜草,0,0
臺中市,外埔區,二崁一路,E17K10K2,106-11-10 10:22,106-11-10 10:25,其他-燃燒雜草,0,0
彰化縣,溪湖鎮,,M17K10K1,106-11-10 10:52,106-11-10 11:02,施工不慎-電弧切焊,1,0
高雄市,三民區,明誠一路,B17K10K2,106-11-10 10:54,106-11-10 11:01,電氣因素(不含車輛)-短路,0,0
雲林縣,麥寮鄉,海豐村,O17K10L1,106-11-10 11:01,106-11-10 11:16,遺留火種-其他-微火(餘燼),0,0
桃園市,新屋區,笨港里,I17K10L8,106-11-10 11:39,106-11-10 11:54,電氣因素(不含車輛)-短路,0,0
臺中市,清水區,港埠路五段,E17K10L1,106-11-10 11:50,106-11-10 11:55,其他-因燃燒雜草、垃圾,0,0
雲林縣,四湖鄉,崙南村,O17K10L2,106-11-10 11:54,106-11-10 12:07,遺留火種-其他-微火(餘燼),0,0
金門縣,金沙鎮,安瀾國小附近,X17K10M1,106-11-10 12:05,106-11-10 12:20,其他-因燃燒雜草、垃圾,0,0
臺北市,北投區,知行路,A17K10M1,106-11-10 12:30,106-11-10 12:34,爐火烹調,0,0
臺南市,將軍區,,G17K10M1,106-11-10 12:53,106-11-10 13:07,遺留火種-其他,0,0
臺南市,歸仁區,元帥宮附近,G17K10N1,106-11-10 13:03,106-11-10 13:15,遺留火種-其他,0,0
彰化縣,彰化市,裕民街,M17K10N1,106-11-10 13:06,106-11-10 13:16,電氣因素(不含車輛)-過負載,0,0
嘉義縣,中埔鄉,中埔交流道附近,P17K10N2,106-11-10 13:34,,遺留火種-其他-廢棄物雜草 ,0,0
新竹縣,竹北市,興隆路,J17K10N1,106-11-10 13:48,106-11-10 13:54,遺留火種-其他-整地,0,0
新北市,瑞芳區,傑魚坑路,H17K10N1,106-11-10 13:49,106-11-10 13:58,其他,0,0
嘉義縣,東石鄉,港口宮牌樓前,P17K10N1,106-11-10 13:55,106-11-10 14:10,其他-路邊燃燒雜草,0,0
臺南市,安平區,世平路,G17K10O1,106-11-10 14:06,106-11-10 14:16,遺留火種-其他,0,0
臺北市,內湖區,安康路,A17K10O1,106-11-10 14:10,106-11-10 14:15,菸蒂,0,0
新北市,鶯歌區,館前路,H17K10O2,106-11-10 14:22,106-11-10 14:32,其他,0,0
雲林縣,西螺鎮,福來路,O17K10O1,106-11-10 14:33,106-11-10 14:42,遺留火種-其他-微火(餘燼),0,0
彰化縣,鹿港鎮,鹿和路四段,M17K10O1,106-11-10 14:40,106-11-10 14:55,其他-因燃燒雜草、垃圾,0,0
雲林縣,斗南鎮,義和二路,O17K10P1,106-11-10 15:07,106-11-10 15:29,其他-因燃燒雜草、垃圾,0,0
桃園市,新屋區,永興里,I17K10P9,106-11-10 15:35,106-11-10 15:46,其他-因燃燒雜草、垃圾,0,0
雲林縣,褒忠鄉,有才村,O17K10P2,106-11-10 15:45,106-11-10 15:55,遺留火種-其他-微火(餘燼),0,0
彰化縣,員林市,員東路一段,M17K10P1,106-11-10 15:51,106-11-10 15:58,其他-因燃燒雜草、垃圾,0,0
臺北市,中山區,農安街,A17K10Q1,106-11-10 16:11,106-11-10 16:14,值勤發現,0,0
臺中市,清水區,海風一街,E17K10Q1,106-11-10 16:18,106-11-10 16:23,其他-因燃燒雜草、垃圾,0,0
屏東縣,枋寮鄉,海邊,S17K10Q1,106-11-10 16:26,106-11-10 16:36,菸蒂,0,0
嘉義縣,水上鄉,凌雲二村菜市場,P17K10Q5,106-11-10 16:42,106-11-10 17:00,遺留火種-其他-燒垃圾餘燼,0,0
新北市,汐止區,大同路三段,H17K10Q1,106-11-10 16:59,106-11-10 17:04,其他,0,0
彰化縣,大城鄉,中山路,M17K10R1,106-11-10 17:08,106-11-10 17:16,其他-因燃燒雜草、垃圾,0,0
臺北市,中正區,丹陽街,A17K10R1,106-11-10 17:26,106-11-10 17:31,爐火烹調,0,0
臺中港,梧棲區,南堤路,217K10R1,106-11-10 17:27,106-11-10 17:37,遺留火種,0,0
桃園市,觀音區,中山路二段,I17K10R1,106-11-10 17:40,106-11-10 17:42,其他-車輛機械因素-燃料洩漏,0,0
臺南市,鹽水區,厚生橋前右轉防汛道路,G17K10R1,106-11-10 17:45,106-11-10 17:53,遺留火種-其他,0,0
桃園市,大溪區,瑞安路二段,I17K10R2,106-11-10 17:52,106-11-10 18:04,遺留火種-其他-微火(餘燼),0,0
新北市,中和區,捷運路,H17K10S2,106-11-10 18:06,106-11-10 18:11,電氣因素(不含車輛)-不詳,0,0
南投縣,草屯鎮,草溪路與富林路三段路口處,N17K10S1,106-11-10 18:09,106-11-10 18:12,交通事故-互撞,0,0
花蓮縣,新城鄉,台9線188K,U17K10S1,106-11-10 18:21,106-11-10 18:29,交通事故-其他-自撞分隔島,0,0
高雄市,三民區,建興路,B17K10S1,106-11-10 18:23,106-11-10 18:29,敬神、祭祖,0,0
嘉義縣,東石鄉,清潔隊隊內,P17K10S2,106-11-10 18:36,106-11-10 19:00,其他-燃燒雜草、廢棄物,0,0
臺北市,中正區,信陽街,A17K10S1,106-11-10 18:45,106-11-10 18:50,電氣因素(不含車輛)-短路,0,0
臺中市,大肚區,自由路,E17K10S1,106-11-10 18:48,106-11-10 18:53,電氣因素(不含車輛)-短路,0,0
臺北市,中山區,中山北路2段,A17K10T1,106-11-10 19:05,106-11-10 19:10,燈燭-蠟燭,0,0
臺南市,安南區,安吉路一段,G17K10T1,106-11-10 19:29,106-11-10 19:35,遺留火種-其他,0,0
桃園市,桃園區,國際路一段,I17K10T3,106-11-10 19:37,106-11-10 19:45,其他-因燃燒雜草、垃圾,0,0
嘉義縣,新港鄉,嘉南大圳200公尺處,P17K10U1,106-11-10 20:23,106-11-10 20:39,遺留火種-其他-燃燒廢棄物,0,0
桃園市,中壢區,中山東路三段,I17K10U1,106-11-10 20:43,106-11-10 20:50,爐火烹調,0,0
宜蘭縣,頭城鎮,更新路,T17K10U1,106-11-10 20:49,106-11-10 21:06,其他,0,0
彰化縣,員林市,新生路,M17K10V1,106-11-10 21:21,"106-11-10
21:26",其他-車輛機械因素-其他-雨刷馬達故障,0,0
臺南市,學甲區,八德街,G17K10V1,106-11-10 21:59,106-11-10 22:00,電氣因素(不含車輛)-其他,0,0
臺南市,西港區,南海埔活動中心附近,G17K10W1,106-11-10 22:49,106-11-10 22:58,電氣因素(不含車輛)-其他,0,0
新竹縣,尖石鄉,,J17K10W1,106-11-10 22:51,106-11-10 22:57,爐火烹調-乾燒,0,0
苗栗縣,竹南鎮,,K17K10X1 ,106-11-10 23:32,106-11-10 23:46,電氣因素(不含車輛)-短路,0,0
桃園市,楊梅區,三陽路,I17K10X1,106-11-10 23:58,106-11-10 00:13,其他-因燃燒雜草、垃圾,0,0
花蓮縣,壽豐鄉,壽農,U17K11B1,106-11-11 01:00,106-11-11 01:06,縱火-疑似縱火,0,0
臺北市,中正區,濟南路2段,A17K11C1,106-11-11 02:55,106-11-11 03:00,電氣因素(不含車輛)-接觸不良,0,4
雲林縣,虎尾鎮,大成五街,O17K11D1,106-11-11 03:12,106-11-11 03:16,菸蒂,0,0
高雄市,橋頭區,林東路,B17K11D1,106-11-11 03:13,106-11-11 03:19,電氣因素(不含車輛)-短路,0,0
新竹縣,新埔鎮,義民路三段,J17K11E1,106-11-11 04:55,106-11-11 05:10,自殺-引火自焚,1,0
雲林縣,西螺鎮,埔心,O17K11F1,106-11-11 05:35,106-11-11 06:02,遺留火種-其他-微火(餘燼),0,0
臺中市,清水區,鰲海路,E17K11F1,106-11-11 05:54,106-11-11 05:59,其他-因燃燒雜草、垃圾,0,0
臺東縣,臺東市,新生路,V17K11G1,106-11-11 06:24,106-11-11 06:32,電氣因素(不含車輛)-短路,0,0
臺中市,大里區,健行路,E17K11G1,106-11-11 06:47,106-11-11 06:55,其他-空地燃燒廢棄物,0,0
彰化縣,二林鎮,太平,M17K11I1,106-11-11 08:39,106-11-11 08:44,其他-因燃燒雜草、垃圾,0,0
臺中市,西屯區,西林巷,E17K11I1 ,106-11-11 08:47,106-11-11 08:54,其他-因燃燒雜草、垃圾,0,0
臺東縣,臺東市,浙江路,V17K11I1,106-11-11 08:48,106-11-11 08:51,電氣因素(不含車輛)-其他-冰箱插頭積汙導電,0,0
臺北市,中正區,羅斯福路1段,A17K11J1,106-11-11 09:48,106-11-11 09:54,爐火烹調,0,0
桃園市,八德區,和平路,I17K11K3,106-11-11 10:03,106-11-11 10:08,其他-油料洩漏接觸火熱源,0,0
南投縣,仁愛鄉,仁莊產業道路電線桿長安分28號旁,N17K11K1,106-11-11 10:27,106-11-11 11:05,其他-車輛電氣因素-電氣系統-電瓶,0,0
臺中市,南屯區,嶺東路,E17K11K1,106-11-11 10:30,106-11-11 10:35,其他-因燃燒雜草、垃圾,0,0
