,發生時間,發生地點,死亡受傷人數,車種,經度,緯度
306983,108年11月30日 15時34分00秒,新竹市東區中華路一段口 / 新竹市東區仰德路口,死亡0;受傷1,自用-小客車;普通重型-機車,121.00360500000001,24.814204
306984,108年11月30日 15時34分00秒,新竹市東區民權路144號,死亡0;受傷1,租賃車-小客車;普通重型-機車,120.974725,24.808654
306989,108年11月30日 15時41分07秒,新竹市東區慈雲路、埔頂路,死亡0;受傷1,自用-小客車;普通重型-機車,121.01319,24.794128
307038,108年11月30日 16時30分00秒,新竹市東區高峰路1號前0.0公尺,死亡0;受傷1,自用-小客車;普通重型-機車,120.97278899999999,24.794105
307123,108年11月30日 17時49分00秒,新竹市東區食品路99號前0.0公尺,死亡0;受傷1,自用-小客車;普通重型-機車,120.97776299999998,24.797992
307158,108年11月30日 18時23分00秒,新竹市東區世界街口 / 新竹市東區仁愛街口,死亡0;受傷2,自用-小貨車(含客、貨兩用);普通重型-機車;乘客-人,120.96986000000001,24.809067000000002
307173,108年11月30日 18時42分00秒,新竹市東區北大路與長安街,死亡0;受傷2,自用-小客車;普通重型-機車;乘客-人,120.964851,24.807731
307203,108年11月30日 19時19分08秒,新竹市北區武陵路與武陵路98巷前,死亡0;受傷3,自用-小客車;普通重型-機車;普通重型-機車;乘客-人,120.966801,24.818525
307244,108年11月30日 20時11分00秒,新竹市北區武陵路196巷1弄,死亡0;受傷1,自用-小客車;普通重型-機車,120.968699,24.820396
307283,108年11月30日 21時26分00秒,新竹市香山區中華路五段60號,死亡0;受傷1,普通重型-機車;自用-小客車,120.92708600000002,24.787917
307293,108年11月30日 21時44分25秒,新竹市東區中華路一段251號,死亡0;受傷1,普通重型-機車;自用-小客車;普通重型-機車,120.989597,24.812635999999998
307336,108年11月30日 23時38分00秒,新竹市東區建中路55號,死亡0;受傷1,自用-小客車;普通重型-機車,120.994968,24.801377
307341,108年12月01日 00時02分00秒,新竹市東區經國路一段2號,死亡0;受傷1,自用-小客車;普通重型-機車,120.993293,24.816305
307345,108年12月01日 00時07分08秒,新竹市東區自由路23號,死亡0;受傷1,普通重型-機車;普通重型-機車,120.981696,24.811626999999998
307355,108年12月01日 00時31分25秒,新竹市東區公道五路附近 / 新竹市東區建功二路附近,死亡0;受傷2,普通重型-機車;自用-小客車;乘客-人,121.00406000000001,24.799651
307366,108年12月01日 01時05分00秒,新竹市北區經國東大路口,死亡0;受傷1,自用-小客車;普通重型-機車,120.9673,24.81379
307445,108年12月01日 08時15分00秒,新竹市東區自由路27巷口,死亡0;受傷1,電動自行車-慢車;自用-小客車,120.981726,24.811817
307454,108年12月01日 08時34分45秒,新竹市香山區牛埔東路526巷口,死亡0;受傷1,普通重型-機車;自用-小客車,120.934569,24.794537
307523,108年12月01日 09時47分00秒,新竹市東區公園路207號東側,死亡0;受傷1,自用-小客車;普通重型-機車,120.981039,24.804114000000002
307546,108年12月01日 10時17分00秒,新竹市東區民主路137號,死亡0;受傷1,自用-小客車;普通重型-機車,120.97848300000001,24.812179
307606,108年12月01日 11時20分01秒,新竹市東區建功1路162號,死亡0;受傷1,普通重型-機車;自用-小客車,120.996954,24.801501000000002
